Uniprot	PDB
P69905	5X2R
P69905	5X2S
P69905	5X2T
P69905	5X2U
P69905	6BB5
P69905	6BNR
P69905	6BWP
P69905	6BWU
P69905	6DI4
P69905	6HAL
P69905	6HBW
P69905	6NBC
P69905	6NBD
P17752	1IN9
P17752	1MLW
P17752	3HF6
P17752	3HF8
P17752	3HFB
P17752	5J6D
P17752	5L01
P17752	5TPG
P07437	3QNZ
P07437	3QO0
P07437	5N5N
P09038	1BAS
P09038	1BFB
P09038	1BFC
P09038	1BFF
P09038	1BFG
P09038	1BLA
P09038	1BLD
P09038	1CVS
P09038	1EV2
P09038	1FGA
P09038	1FQ9
P09038	1II4
P09038	1IIL
P09038	2BFH
P09038	2FGF
P09038	2M49
P09038	4FGF
P09038	4OEE
P09038	4OEF
P09038	4OEG
P09038	5X1O
P01133	1IVO
P01133	1JL9
P01133	1NQL
P01133	1P9J
P01133	2KV4
P01133	3NJP
P02671	1BBR
P02671	1DM4
P02671	1FPH
P02671	1FZA
P02671	1FZB
P02671	1FZC
P02671	1FZD
P02671	1FZE
P02671	1FZF
P02671	1FZG
P02671	1LT9
P02671	1LTJ
P02671	1N86
P02671	1N8E
P02671	1RE3
P02671	1RE4
P02671	1RF0
P02671	1RF1
P02671	1YCP
P02671	2A45
P02671	2FFD
P02671	2H43
P02671	2HLO
P02671	2HOD
P02671	2HPC
P02671	2OYH
P02671	2OYI
P02671	2Q9I
P02671	2XNX
P02671	2XNY
P02671	2Z4E
P02671	3AT0
P02671	3BVH
P02671	3E1I
P02671	3GHG
P02671	3H32
P02671	3HUS
P02671	4F27
P02671	5CFA
P02675	1FZA
P02675	1FZB
P02675	1FZC
P02675	1FZE
P02675	1FZF
P02675	1FZG
P02675	1LT9
P02675	1LTJ
P02675	1N86
P02675	1N8E
P02675	1RE3
P02675	1RE4
P02675	1RF0
P02675	1RF1
P02675	2A45
P02675	2FFD
P02675	2H43
P02675	2HLO
P02675	2HOD
P02675	2HPC
P02675	2OYH
P02675	2OYI
P02675	2Q9I
P02675	2XNX
P02675	2XNY
P02675	2Z4E
P02675	3BVH
P02675	3E1I
P02675	3GHG
P02675	3H32
P02675	3HUS
P02675	6ATZ
P02675	6BIJ
P02675	6BIL
P02679	1DUG
P02679	1FIB
P02679	1FIC
P02679	1FID
P02679	1FZA
P02679	1FZB
P02679	1FZC
P02679	1FZE
P02679	1FZF
P02679	1FZG
P02679	1LT9
P02679	1LTJ
P02679	1N86
P02679	1N8E
P02679	1RE3
P02679	1RE4
P02679	1RF0
P02679	1RF1
P02679	2A45
P02679	2FFD
P02679	2FIB
P02679	2H43
P02679	2HLO
P02679	2HOD
P02679	2HPC
P02679	2HWL
P02679	2OYH
P02679	2OYI
P02679	2Q9I
P02679	2VDO
P02679	2VDP
P02679	2VDQ
P02679	2VDR
P02679	2VR3
P02679	2XNX
P02679	2XNY
P02679	2Y7L
P02679	2Z4E
P02679	3BVH
P02679	3E1I
P02679	3FIB
P02679	3GHG
P02679	3H32
P02679	3HUS
P02679	4B60
Q14994	1XV9
Q14994	1XVP
Q02880	3QX3
Q02880	4G0U
Q02880	4G0V
Q02880	4G0W
Q02880	4J3N
Q02880	5GWI
Q02880	5GWJ
Q02880	5ZAD
Q02880	5ZEN
Q02880	5ZQF
Q02880	5ZRF
Q00975	2LCM
P17405	5I81
P17405	5I85
P17405	5I8R
P17405	5JG8
O00555	3BXK
P51168	6BQN
P37088	2M3O
P37088	6BQN
P51170	6BQN
P08235	1Y9R
P08235	1YA3
P08235	2A3I
P08235	2AA2
P08235	2AA5
P08235	2AA6
P08235	2AA7
P08235	2AAX
P08235	2AB2
P08235	2ABI
P08235	2OAX
P08235	3VHU
P08235	3VHV
P08235	3WFF
P08235	3WFG
P08235	4PF3
P08235	4TNT
P08235	4UDA
P08235	4UDB
P08235	5HCV
P08235	5L7E
P08235	5L7G
P08235	5L7H
P08235	5MWP
P08235	5MWY
P08235	6GEV
P08235	6GG8
P08235	6GGG
P35916	4BSJ
P35916	4BSK
P04049	1C1Y
P04049	1FAQ
P04049	1FAR
P04049	1GUA
P04049	1RFA
P04049	3CU8
P04049	3IQJ
P04049	3IQU
P04049	3IQV
P04049	3KUC
P04049	3KUD
P04049	3NKX
P04049	3O8I
P04049	3OMV
P04049	4FJ3
P04049	4G0N
P04049	4G3X
P04049	4IEA
P04049	4IHL
P35968	1VR2
P35968	1Y6A
P35968	1Y6B
P35968	1YWN
P35968	2M59
P35968	2MET
P35968	2MEU
P35968	2OH4
P35968	2P2H
P35968	2P2I
P35968	2QU5
P35968	2QU6
P35968	2RL5
P35968	2X1W
P35968	2X1X
P35968	2XIR
P35968	3B8Q
P35968	3B8R
P35968	3BE2
P35968	3C7Q
P35968	3CJF
P35968	3CJG
P35968	3CP9
P35968	3CPB
P35968	3CPC
P35968	3DTW
P35968	3EFL
P35968	3EWH
P35968	3KVQ
P35968	3S35
P35968	3S36
P35968	3S37
P35968	3U6J
P35968	3V2A
P35968	3V6B
P35968	3VHE
P35968	3VHK
P35968	3VID
P35968	3VNT
P35968	3VO3
P35968	3WZD
P35968	3WZE
P35968	4AG8
P35968	4AGC
P35968	4AGD
P35968	4ASD
P35968	4ASE
P35968	5EW3
P35968	5OYJ
P35968	6GQO
P35968	6GQP
P35968	6GQQ
P15056	1UWH
P15056	1UWJ
P15056	2FB8
P15056	2L05
P15056	3C4C
P15056	3D4Q
P15056	3IDP
P15056	3II5
P15056	3NY5
P15056	3OG7
P15056	3PPJ
P15056	3PPK
P15056	3PRF
P15056	3PRI
P15056	3PSB
P15056	3PSD
P15056	3Q4C
P15056	3Q96
P15056	3SKC
P15056	3TV4
P15056	3TV6
P15056	4CQE
P15056	4DBN
P15056	4.00E+26
P15056	4E4X
P15056	4EHE
P15056	4EHG
P15056	4FC0
P15056	4FK3
P15056	4G9C
P15056	4G9R
P15056	4H58
P15056	4JVG
P15056	4KSP
P15056	4KSQ
P15056	4MBJ
P15056	4MNE
P15056	4MNF
P15056	4PP7
P15056	4R5Y
P15056	4RZV
P15056	4RZW
P15056	4WO5
P15056	4XV1
P15056	4XV2
P15056	4XV3
P15056	4XV9
P15056	4YHT
P15056	5C9C
P15056	5CSW
P15056	5CSX
P15056	5CT7
P15056	5FD2
P15056	5HI2
P15056	5HID
P15056	5HIE
P15056	5ITA
P15056	5J17
P15056	5J18
P15056	5J2R
P15056	5JRQ
P15056	5JSM
P15056	5JT2
P15056	5VAL
P15056	5VAM
P15056	5VR3
P15056	5VYK
P15056	6B8U
P15056	6CAD
P36888	1RJB
P36888	3QS7
P36888	3QS9
P36888	4RT7
P36888	4XUF
P36888	5X02
P36888	6IL3
P09619	1GQ5
P09619	1H9O
P09619	1LWP
P09619	1SHA
P09619	2IUI
P09619	2L6W
P09619	2PLD
P09619	2PLE
P09619	3MJG
P10721	1PKG
P10721	1QZJ
P10721	1QZK
P10721	1R01
P10721	1T45
P10721	1T46
P10721	2E9W
P10721	2EC8
P10721	2IUH
P10721	2VIF
P10721	3G0E
P10721	3G0F
P10721	4HVS
P10721	4K94
P10721	4K9E
P10721	4PGZ
P10721	4U0I
P10721	6GQJ
P10721	6GQK
P10721	6GQL
P10721	6GQM
P11362	1AGW
P11362	1CVS
P11362	1EVT
P11362	1FGI
P11362	1FGK
P11362	1FQ9
P11362	1XR0
P11362	2CR3
P11362	2FGI
P11362	3C4F
P11362	3DPK
P11362	3GQI
P11362	3GQL
P11362	3JS2
P11362	3KRJ
P11362	3KRL
P11362	3KXX
P11362	3KY2
P11362	3OJV
P11362	3RHX
P11362	3TT0
P11362	4F63
P11362	4F64
P11362	4F65
P11362	4NK9
P11362	4NKA
P11362	4NKS
P11362	4RWI
P11362	4RWJ
P11362	4RWK
P11362	4RWL
P11362	4UWB
P11362	4UWC
P11362	4UWY
P11362	4V01
P11362	4V04
P11362	4V05
P11362	4WUN
P11362	4ZSA
P11362	5A46
P11362	5A4C
P11362	5AM6
P11362	5AM7
P11362	5B7V
P11362	5EW8
P11362	5FLF
P11362	5O49
P11362	5O4A
P11362	5UQ0
P11362	5UR1
P11362	5VND
P11362	5W21
P11362	5W59
P11362	5Z0S
P11362	5ZV2
P11362	6C18
P11362	6C19
P11362	6C1B
P11362	6C1C
P11362	6C1O
P11362	6MZQ
P11362	6MZW
P07949	1XPD
P07949	2IVS
P07949	2IVT
P07949	2IVU
P07949	2IVV
P07949	2X2K
P07949	2X2L
P07949	2X2M
P07949	2X2U
P07949	4CKI
P07949	4CKJ
P07949	4UX8
P07949	5AMN
P07949	5FM2
P07949	5FM3
P07949	6FEK
P17948	1FLT
P17948	1QSV
P17948	1QSZ
P17948	1QTY
P17948	1RV6
P17948	2XAC
P17948	3HNG
P17948	4CKV
P17948	4CL7
P17948	5ABD
P17948	5EX3
P17948	5T89
O95749	2Q80
O95749	6C56
O95749	6C57
O95749	6G31
O95749	6G32
P32238	1D6G
P32238	1HZN
P32238	1PB2
Q16348	6EZI
Q02763	1FVR
Q02763	2GY5
Q02763	2GY7
Q02763	2OO8
Q02763	2OSC
Q02763	2P4I
Q02763	2WQB
Q02763	3BEA
Q02763	3L8P
Q02763	4K0V
Q02763	4X3J
Q02763	5MYA
Q02763	5MYB
Q02763	5UTK
Q02763	6MWE
P19099	4DVQ
P19099	4FDH
P19099	4ZGX
O60502	2YDQ
O60502	5M7R
O60502	5M7S
O60502	5M7T
O60502	5M7U
O60502	5TKE
O60502	5UHK
O60502	5UHL
O60502	5UHO
O60502	5UHP
O60502	5UN8
O60502	5UN9
O60502	5VVO
O60502	5VVT
O60502	5VVU
O60502	5VVV
O60502	5VVX
O60502	6HKI
O75311	5CFB
O75311	5TIN
O75311	5TIO
O75311	5VDH
O75311	5VDI
P47989	2CKJ
P47989	2E1Q
P30085	1TEV
O14646	2B2T
O14646	2B2U
O14646	2B2V
O14646	2B2W
O14646	2B2Y
O14646	2N39
O14646	4B4C
O14646	4NW2
O14646	4O42
O14646	5AFW
P08174	1H03
P08174	1H04
P08174	1H2P
P08174	1H2Q
P08174	1M11
P08174	1NWV
P08174	1OJV
P08174	1OJW
P08174	1OJY
P08174	1OK1
P08174	1OK2
P08174	1OK3
P08174	1OK9
P08174	1UOT
P08174	1UPN
P08174	2C8I
P08174	2QZD
P08174	2QZF
P08174	2QZH
P08174	3IYP
P08174	3J24
P08174	5FOA
P08174	6ILJ
P08174	6ILK
P10636	1I8H
P10636	2MZ7
P10636	2ON9
P10636	3OVL
P10636	4E0M
P10636	4E0N
P10636	4E0O
P10636	4FL5
P10636	4GLR
P10636	4NP8
P10636	4TQE
P10636	4Y32
P10636	4Y3B
P10636	4Y5I
P10636	5DMG
P10636	5E2V
P10636	5E2W
P10636	5HF3
P10636	5K7N
P10636	5MO3
P10636	5MP1
P10636	5MP3
P10636	5MP5
P10636	5N5A
P10636	5N5B
P10636	5NVB
P10636	5O3L
P10636	5O3O
P10636	5O3T
P10636	5V5B
P10636	5V5C
P10636	5ZIA
P10636	5ZV3
P10636	6BB4
P10636	6CVJ
P10636	6CVN
P10636	6DC8
P10636	6DC9
P10636	6DCA
P10636	6FBW
P10636	6FI5
P10636	6GK7
P10636	6GK8
P10636	6GX5
P10636	6H06
P10636	6HRE
P10636	6HRF
P10636	6NWP
P10636	6NWQ
P10636	6QJH
P10636	6QJM
P10636	6QJP
P10636	6QJQ
P61073	2K03
P61073	2K04
P61073	2K05
P61073	2N55
P61073	3ODU
P61073	3OE0
P61073	3OE6
P61073	3OE8
P61073	3OE9
P61073	4RWS
O95259	5J7E
P14770	3REZ
P21554	1LVQ
P21554	1LVR
P21554	2B0Y
P21554	2KOE
P21554	2MZ2
P21554	2MZ3
P21554	2MZA
P21554	5TGZ
P21554	5U09
P21554	5XR8
P21554	5XRA
P21554	6N4B
P34972	2KI9
P34972	5ZTY
P61024	1BUH
P61024	1DKS
P61024	1DKT
P61024	2ASS
P61024	2AST
P61024	4YC6
P0DP23	1AJI
P0DP23	1CDL
P0DP23	1CLL
P0DP23	1CTR
P0DP23	1IWQ
P0DP23	1J7O
P0DP23	1J7P
P0DP23	1K90
P0DP23	1K93
P0DP23	1L7Z
P0DP23	1LVC
P0DP23	1NKF
P0DP23	1PK0
P0DP23	1S26
P0DP23	1SK6
P0DP23	1SW8
P0DP23	1UP5
P0DP23	1WRZ
P0DP23	1XFU
P0DP23	1XFV
P0DP23	1XFW
P0DP23	1XFX
P0DP23	1XFY
P0DP23	1XFZ
P0DP23	1Y6W
P0DP23	1YR5
P0DP23	1YRT
P0DP23	1YRU
P0DP23	1ZOT
P0DP23	1ZUZ
P0DP23	2BE6
P0DP23	2F3Y
P0DP23	2F3Z
P0DP23	2HF5
P0DP23	2I08
P0DP23	2JZI
P0DP23	2K0E
P0DP23	2K0F
P0DP23	2K0J
P0DP23	2K61
P0DP23	2KNE
P0DP23	2KUG
P0DP23	2KUH
P0DP23	2L53
P0DP23	2L7L
P0DP23	2LGF
P0DP23	2LL6
P0DP23	2LL7
P0DP23	2LQC
P0DP23	2LQP
P0DP23	2LV6
P0DP23	2M0J
P0DP23	2M0K
P0DP23	2M55
P0DP23	2MG5
P0DP23	2N27
P0DP23	2N6A
P0DP23	2N77
P0DP23	2N8J
P0DP23	2R28
P0DP23	2V01
P0DP23	2V02
P0DP23	2VAY
P0DP23	2W73
P0DP23	2WEL
P0DP23	2X0G
P0DP23	2Y4V
P0DP23	3BYA
P0DP23	3DVE
P0DP23	3DVJ
P0DP23	3DVK
P0DP23	3DVM
P0DP23	3EWT
P0DP23	3EWV
P0DP23	3G43
P0DP23	3HR4
P0DP23	3J41
P0DP23	3O77
P0DP23	3O78
P0DP23	3OXQ
P0DP23	3SUI
P0DP23	3UCT
P0DP23	3UCW
P0DP23	3UCY
P0DP23	4BW7
P0DP23	4BW8
P0DP23	4BYF
P0DP23	4DCK
P0DP23	4DJC
P0DP23	4GOW
P0DP23	4JPZ
P0DP23	4JQ0
P0DP23	4L79
P0DP23	4LZX
P0DP23	4M1L
P0DP23	4OVN
P0DP23	4Q57
P0DP23	4Q5U
P0DP23	4UMO
P0DP23	4UPU
P0DP23	4V0C
P0DP23	5COC
P0DP23	5DBR
P0DP23	5DOW
P0DP23	5DSU
P0DP23	5GGM
P0DP23	5I0I
P0DP23	5J03
P0DP23	5J8H
P0DP23	5JQA
P0DP23	5JTH
P0DP23	5K7L
P0DP23	5K8Q
P0DP23	5OEO
P0DP23	5TP5
P0DP23	5TP6
P0DP23	5V02
P0DP23	5V03
P0DP23	5V7X
P0DP23	5WBX
P0DP23	5WC5
P0DP23	6B8L
P0DP23	6B8M
P0DP23	6B8N
P0DP23	6B8P
P0DP23	6B8Q
P0DP23	6C1D
P0DP23	6C1G
P0DP23	6C1H
P0DP23	6CNM
P0DP23	6CNN
P0DP23	6CNO
P0DP23	6DAD
P0DP23	6DAE
P0DP23	6DAF
P0DP23	6DAH
P0DP23	6E2F
P0DP23	6E2G
P0DP23	6FEG
P0DP23	6FEH
P0DP23	6GDK
P0DP23	6GDL
P0DP23	6HCS
P0DP23	6MUD
P0DP23	6MUE
P0DP23	6N5W
Q96SW2	4M91
Q96SW2	4TZ4
Q96SW2	5FQD
Q96SW2	5HXB
Q96SW2	5V3O
Q96SW2	6BN7
Q96SW2	6BN8
Q96SW2	6BN9
Q96SW2	6BNB
Q96SW2	6BOY
Q96SW2	6H0F
Q96SW2	6H0G
O14788	3URF
O14788	5BNQ
P04155	1HI7
P04155	1PS2
O15530	1H1W
O15530	1OKY
O15530	1OKZ
O15530	1UU3
O15530	1UU7
O15530	1UU8
O15530	1UU9
O15530	1UVR
O15530	1W1D
O15530	1W1G
O15530	1W1H
O15530	1Z5M
O15530	2BIY
O15530	2PE0
O15530	2PE1
O15530	2PE2
O15530	2R7B
O15530	2VKI
O15530	2XCH
O15530	2XCK
O15530	3H9O
O15530	3HRC
O15530	3HRF
O15530	3ION
O15530	3IOP
O15530	3NAX
O15530	3NAY
O15530	3NUN
O15530	3NUS
O15530	3NUU
O15530	3NUY
O15530	3ORX
O15530	3ORZ
O15530	3OTU
O15530	3PWY
O15530	3QC4
O15530	3QCQ
O15530	3QCS
O15530	3QCX
O15530	3QCY
O15530	3QD0
O15530	3QD3
O15530	3QD4
O15530	3RCJ
O15530	3RWP
O15530	3RWQ
O15530	3SC1
O15530	4A06
O15530	4A07
O15530	4AW0
O15530	4AW1
O15530	4CT1
O15530	4CT2
O15530	4RQK
O15530	4RQV
O15530	4RRV
O15530	4XX9
O15530	5ACK
O15530	5HKM
O15530	5HNG
O15530	5HO7
O15530	5HO8
O15530	5LVL
O15530	5LVM
O15530	5LVN
O15530	5LVO
O15530	5LVP
O15530	5MRD
Q9UNQ0	5NJ3
Q9UNQ0	5NJG
Q9UNQ0	6ETI
Q9UNQ0	6FEQ
Q9UNQ0	6FFC
Q9UNQ0	6HBU
Q9UNQ0	6HCO
Q9UNQ0	6HIJ
Q9UNQ0	6HZM
P08183	6C0V
P08183	6FN1
P08183	6FN4
P08183	6QEX
O14746	2BCK
O14746	4B18
O14746	4MNQ
O14746	5MEN
O14746	5MEO
O14746	5MEP
O14746	5MEQ
O14746	5MER
O14746	5UGW
P00750	1A5H
P00750	1BDA
P00750	1PK2
P00750	1PML
P00750	1RTF
P00750	1TPG
P00750	1TPK
P00750	1TPM
P00750	1TPN
P00750	5BRR
P00750	5ZLZ
P08519	1I71
P08519	1JFN
P08519	1KIV
P08519	2-Feb
P08519	3KIV
P08519	4BV5
P08519	4BV7
P08519	4BVC
P08519	4BVD
P08519	4BVV
P08519	4BVW
P08519	4KIV
O00264	4X8Y
P04839	3A1F
P13498	1WLP
P14598	1GD5
P14598	1K4U
P14598	1KQ6
P14598	1NG2
P14598	1O7K
P14598	1OV3
P14598	1UEC
P14598	1W70
P14598	1WLP
P19878	1.00E+96
P19878	1HH8
P19878	1K4U
P19878	1OEY
P19878	1WM5
P19878	2DMO
Q15080	1H6H
Q15080	1OEY
Q15080	1W6X
Q15080	1W70
Q15080	1Z9Q
Q15080	2DYB
P63000	1.00E+96
P63000	1FOE
P63000	1G4U
P63000	1HE1
P63000	1HH4
P63000	1I4D
P63000	1I4L
P63000	1I4T
P63000	1MH1
P63000	1RYF
P63000	1RYH
P63000	2FJU
P63000	2H7V
P63000	2NZ8
P63000	2P2L
P63000	2RMK
P63000	2VRW
P63000	2WKP
P63000	2WKQ
P63000	2WKR
P63000	2YIN
P63000	3B13
P63000	3BJI
P63000	3RYT
P63000	3SBD
P63000	3SBE
P63000	3SU8
P63000	3SUA
P63000	3TH5
P63000	4GZL
P63000	4GZM
P63000	4YON
P63000	5FI0
P63000	5HZH
P63000	5N6O
P63000	5O33
P63000	6AGP
P63000	6BC1
P15153	1DS6
P15153	2W2T
P15153	2W2V
P15153	2W2X
Q71U36	5JCO
P51857	3BUR
P51857	3BUV
P51857	3BV7
P51857	3CAQ
P51857	3CAS
P51857	3CAV
P51857	3CMF
P51857	3COT
P51857	3DOP
P51857	3G1R
P51857	3UZW
P51857	3UZX
P51857	3UZY
P51857	3UZZ
P00813	1M7M
P00813	3IAR
Q15878	3BXL
P24530	5GLH
P24530	5GLI
P24530	5X93
P24530	5XPR
P24530	6IGK
P24530	6IGL
Q9NPC2	3P1N
Q9NPC2	3P1O
Q9NPC2	3P1P
Q9NPC2	3P1Q
Q9NPC2	3P1R
Q9NPC2	3P1S
Q9NPC2	3SMK
Q9NPC2	3SML
Q9NPC2	3SMM
Q9NPC2	3SMN
Q9NPC2	3SMO
Q9NPC2	3SP5
Q9NPC2	3SPR
Q9NPC2	3UX0
Q9NPC2	4FR3
Q9NPC2	6GHP
Q16790	2HKF
Q16790	3IAI
Q16790	5DVX
Q16790	5FL4
Q16790	5FL5
Q16790	5FL6
Q16790	6FE0
Q16790	6FE1
Q16790	6FE2
Q16790	6G98
Q16790	6G9U
O43570	1JCZ
O43570	1JD0
O43570	4HT2
O43570	4KP5
O43570	4KP8
O43570	4Q0L
O43570	4QJ0
O43570	4QJO
O43570	4QJW
O43570	4WW8
O43570	5LL5
O43570	5LL9
O43570	5LLO
O43570	5LLP
O43570	5MSA
O43570	5MSB
O43570	6G5L
O43570	6G7A
P01008	1ANT
P01008	1ATH
P01008	1AZX
P01008	1BR8
P01008	1DZG
P01008	1DZH
P01008	1.00E+03
P01008	1.00E+04
P01008	1.00E+05
P01008	1JVQ
P01008	1LK6
P01008	1NQ9
P01008	1OYH
P01008	1R1L
P01008	1SR5
P01008	1T1F
P01008	1TB6
P01008	2ANT
P01008	2B4X
P01008	2B5T
P01008	2BEH
P01008	2GD4
P01008	2HIJ
P01008	2ZNH
P01008	3EVJ
P01008	3KCG
P01008	4EB1
P23258	1Z5V
P23258	1Z5W
P23258	3CB2
P05412	1A02
P05412	1FOS
P05412	1JNM
P05412	1-Jun
P05412	1S9K
P05412	1T2K
P05412	5FV8
P05412	5T01
P50416	2LE3
P43155	1NM8
P43155	1S5O
P47712	1BCI
P47712	1CJY
P47712	1RLW
P07355	1W7B
P07355	1XJL
P07355	2HYU
P07355	2HYV
P07355	2HYW
P07355	4DRW
P07355	4FTG
P07355	4HRH
P07355	5LPU
P07355	5LPX
P07355	5LQ0
P07355	5LQ2
P07355	5N7D
P07355	5N7F
P07355	5N7G
P12429	1AII
P12429	1AXN
P09525	2ZOC
P08758	1ANW
P08758	1ANX
P08758	1AVH
P08758	1AVR
P08758	1HAK
P08758	1HVD
P08758	1HVE
P08758	1HVF
P08758	1HVG
P08758	1SAV
P08758	2XO2
P08758	2XO3
P19801	3HI7
P19801	3HIG
P19801	3HII
P19801	3K5T
P19801	3MPH
P19634	1Y4E
P19634	2BEC
P19634	2.00E+30
P19634	2HTG
P19634	2KBV
P19634	2L0E
P19634	2MDF
P19634	2YGG
P19634	6BJF
P00749	1C5W
P00749	1C5X
P00749	1C5Y
P00749	1C5Z
P00749	1EJN
P00749	1F5K
P00749	1F5L
P00749	1F92
P00749	1FV9
P00749	1GI7
P00749	1GI8
P00749	1GI9
P00749	1GJ7
P00749	1GJ8
P00749	1GJ9
P00749	1GJA
P00749	1GJB
P00749	1GJC
P00749	1GJD
P00749	1KDU
P00749	1LMW
P00749	1O3P
P00749	1O5A
P00749	1O5B
P00749	1O5C
P00749	1OWD
P00749	1OWE
P00749	1OWH
P00749	1OWI
P00749	1OWJ
P00749	1OWK
P00749	1SC8
P00749	1SQA
P00749	1SQO
P00749	1SQT
P00749	1U6Q
P00749	1URK
P00749	1VJ9
P00749	1VJA
P00749	1W0Z
P00749	1W10
P00749	1W11
P00749	1W12
P00749	1W13
P00749	1W14
P00749	2FD6
P00749	2I9A
P00749	2I9B
P00749	2NWN
P00749	2O8T
P00749	2O8U
P00749	2O8W
P00749	2R2W
P00749	2VIN
P00749	2VIO
P00749	2VIP
P00749	2VIQ
P00749	2VIV
P00749	2VIW
P00749	2VNT
P00749	3BT1
P00749	3BT2
P00749	3IG6
P00749	3KGP
P00749	3KHV
P00749	3KID
P00749	3M61
P00749	3MHW
P00749	3MWI
P00749	3OX7
P00749	3OY5
P00749	3OY6
P00749	3PB1
P00749	3QN7
P00749	3U73
P00749	4DVA
P00749	4DW2
P00749	4FU7
P00749	4FU8
P00749	4FU9
P00749	4FUB
P00749	4FUC
P00749	4FUD
P00749	4FUE
P00749	4FUF
P00749	4FUG
P00749	4FUH
P00749	4FUI
P00749	4FUJ
P00749	4GLY
P00749	4H42
P00749	4JK5
P00749	4JK6
P00749	4K24
P00749	4MNV
P00749	4MNW
P00749	4MNX
P00749	4MNY
P00749	4OS1
P00749	4OS2
P00749	4OS4
P00749	4OS5
P00749	4OS6
P00749	4OS7
P00749	4X0W
P00749	4X1N
P00749	4X1P
P00749	4X1Q
P00749	4X1R
P00749	4X1S
P00749	4XSK
P00749	4ZHL
P00749	4ZHM
P00749	4ZKN
P00749	4ZKO
P00749	4ZKR
P00749	4ZKS
P00749	5HGG
P00749	5WXF
P00749	5WXO
P00749	5WXP
P00749	5WXQ
P00749	5WXR
P00749	5WXS
P00749	5WXT
P00749	5XG4
P00749	5YC6
P00749	5YC7
P00749	5Z1C
P00749	5ZA7
P00749	5ZA8
P00749	5ZA9
P00749	5ZAE
P00749	5ZAF
P00749	5ZAG
P00749	5ZAH
P00749	5ZAJ
P00749	5ZC5
P00749	6NMB
Q13639	5EM9
P27361	2ZOQ
P27361	4QTB
P27361	6GES
O60218	1ZUA
O60218	4GA8
O60218	4GAB
O60218	4GQ0
O60218	4GQG
O60218	4I5X
O60218	4ICC
O60218	4JIH
O60218	4JII
O60218	4WEV
O60218	4XZL
O60218	4XZM
O60218	4XZN
O60218	5LIK
O60218	5LIU
O60218	5LIW
O60218	5LIX
O60218	5LIY
O60218	5M2F
O60218	5Y7N
P54710	2MKV
P01375	1A8M
P01375	1TNF
P01375	2AZ5
P01375	2E7A
P01375	2TUN
P01375	2ZJC
P01375	2ZPX
P01375	3ALQ
P01375	3IT8
P01375	3L9J
P01375	3WD5
P01375	4G3Y
P01375	4TSV
P01375	4TWT
P01375	4Y6O
P01375	5M2I
P01375	5M2J
P01375	5M2M
P01375	5MU8
P01375	5TSW
P01375	5UUI
P01375	5WUX
P01375	5YOY
P50135	1ICZ
P50135	1JQD
P50135	1JQE
P50135	2AOT
P50135	2AOU
P50135	2AOV
P50135	2AOW
P50135	2AOX
P07900	1BYQ
P07900	1OSF
P07900	1UY6
P07900	1UY7
P07900	1UY8
P07900	1UY9
P07900	1UYC
P07900	1UYD
P07900	1UYE
P07900	1UYF
P07900	1UYG
P07900	1UYH
P07900	1UYI
P07900	1UYK
P07900	1UYL
P07900	1YC1
P07900	1YC3
P07900	1YC4
P07900	1YER
P07900	1YES
P07900	1YET
P07900	2BSM
P07900	2BT0
P07900	2BUG
P07900	2BYH
P07900	2BYI
P07900	2BZ5
P07900	2C2L
P07900	2CCS
P07900	2CCT
P07900	2CCU
P07900	2FWY
P07900	2FWZ
P07900	2H55
P07900	2JJC
P07900	2K5B
P07900	2QF6
P07900	2QFO
P07900	2QG0
P07900	2QG2
P07900	2UWD
P07900	2VCI
P07900	2VCJ
P07900	2WI1
P07900	2WI2
P07900	2WI3
P07900	2WI4
P07900	2WI5
P07900	2WI6
P07900	2WI7
P07900	2XAB
P07900	2XDK
P07900	2XDL
P07900	2XDS
P07900	2XDU
P07900	2XDX
P07900	2XHR
P07900	2XHT
P07900	2XHX
P07900	2XJG
P07900	2XJJ
P07900	2XJX
P07900	2XK2
P07900	2YE2
P07900	2YE3
P07900	2YE4
P07900	2YE5
P07900	2YE6
P07900	2YE7
P07900	2YE8
P07900	2YE9
P07900	2YEA
P07900	2YEB
P07900	2YEC
P07900	2YED
P07900	2YEE
P07900	2YEF
P07900	2YEG
P07900	2YEH
P07900	2YEI
P07900	2YEJ
P07900	2YI0
P07900	2YI5
P07900	2YI6
P07900	2YI7
P07900	2YJW
P07900	2YJX
P07900	2YK2
P07900	2YK9
P07900	2YKB
P07900	2YKC
P07900	2YKE
P07900	2YKI
P07900	2YKJ
P07900	3B24
P07900	3B25
P07900	3B26
P07900	3B27
P07900	3B28
P07900	3BM9
P07900	3BMY
P07900	3D0B
P07900	3EKO
P07900	3EKR
P07900	3FT5
P07900	3FT8
P07900	3HEK
P07900	3HHU
P07900	3HYY
P07900	3HYZ
P07900	3HZ1
P07900	3HZ5
P07900	3INW
P07900	3INX
P07900	3K97
P07900	3K98
P07900	3K99
P07900	3MNR
P07900	3O0I
P07900	3OW6
P07900	3OWB
P07900	3OWD
P07900	3Q6M
P07900	3Q6N
P07900	3QDD
P07900	3QTF
P07900	3R4M
P07900	3R4N
P07900	3R4O
P07900	3R4P
P07900	3R91
P07900	3R92
P07900	3RKZ
P07900	3RLP
P07900	3RLQ
P07900	3RLR
P07900	3T0H
P07900	3T0Z
P07900	3T10
